,nation,varieties1,varieties2,varieties3,varieties4,varieties5,varieties7,varieties7,varieties8,varieties9,varieties10,varieties11,abv,degree,sweet,acidity,body,tannin
6606,17,211,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,2,1
6607,17,90,316,316,316,316,316,316,316,316,316,316,14.0,12.5,1,3,3,3
6608,17,212,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,3,4
6609,17,51,75,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6610,12,75,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,4
6611,12,46,187,316,316,316,316,316,316,316,316,316,16.0,13.5,1,2,4,4
6612,11,40,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,4,3
6613,11,40,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6614,11,40,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6615,11,216,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,2,1
6616,12,308,255,316,316,316,316,316,316,316,316,316,19.0,13.5,1,4,3,3
6617,11,293,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,4,3
6618,6,90,316,316,316,316,316,316,316,316,316,316,16.0,13.0,1,3,3,3
6619,1,71,187,280,203,316,316,316,316,316,316,316,16.0,14.5,1,3,3,4
6620,1,90,316,316,316,316,316,316,316,316,316,316,14.0,14.5,1,3,3,3
6621,1,67,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,3,2,1
6622,1,178,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,3
6623,1,308,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,4,5
6624,12,46,316,316,316,316,316,316,316,316,316,316,15.0,14.5,1,4,3,2
6625,11,178,316,316,316,316,316,316,316,316,316,316,17.0,12.5,1,4,3,2
6626,11,103,316,316,316,316,316,316,316,316,316,316,11.0,11.0,1,5,4,1
6627,7,5,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,3,1
6628,0,306,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
6629,11,178,308,88,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
6630,11,178,212,308,84,316,316,316,316,316,316,316,17.0,14.0,1,2,5,4
6631,12,46,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,5,4
6632,12,46,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
6633,12,46,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,4
6634,12,46,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,5
6635,11,88,178,247,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,4
6636,12,102,208,316,316,316,316,316,316,316,316,316,11.0,11.0,1,4,3,1
6637,1,308,212,236,187,178,316,316,316,316,316,316,17.0,15.5,1,3,4,4
6638,4,308,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,5,4
6639,1,178,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,3,3
6640,6,308,212,187,316,316,316,316,316,316,316,316,16.0,14.5,1,3,5,5
6641,1,308,187,178,236,316,316,316,316,316,316,316,16.0,14.5,1,3,4,4
6642,17,273,266,259,316,316,316,316,316,316,316,316,13.0,13.5,2,3,3,1
6643,17,75,306,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,5,4
6644,17,75,306,316,316,316,316,316,316,316,316,316,16.5,15.0,1,3,5,4
6645,6,236,306,110,298,187,294,294,316,316,316,316,16.0,14.5,1,2,4,4
6646,11,67,323,316,316,316,316,316,316,316,316,316,11.0,12.5,1,5,2,1
6647,11,323,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,3,1
6648,11,67,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,2,1
6649,11,90,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,3,1
6650,1,178,71,75,308,212,316,316,316,316,316,316,16.0,15.0,1,4,5,5
6651,1,75,71,316,316,316,316,316,316,316,316,316,16.0,15.5,1,4,5,5
6652,17,178,308,212,316,316,316,316,316,316,316,316,9.0,13.5,1,3,3,3
6653,17,178,308,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6654,17,178,308,212,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,3
6655,17,178,308,212,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6656,1,308,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,5,5
6657,1,67,316,316,316,316,316,316,316,316,316,316,9.0,14.5,1,3,4,1
6658,1,178,71,308,316,316,316,316,316,316,316,316,16.0,14.5,1,3,5,4
6659,12,95,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,4,3
6660,0,308,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,4
6661,24,236,308,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,4
6662,17,308,75,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,3
6663,6,308,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,2,5,4
6664,6,67,316,316,316,316,316,316,316,316,316,316,9.0,14.5,1,3,3,1
6665,6,308,236,298,316,316,316,316,316,316,316,316,16.0,14.5,1,2,4,4
6666,11,115,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,3,3
6667,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6668,24,67,316,316,316,316,316,316,316,316,316,316,9.0,14.5,1,3,3,1
6669,24,236,75,71,212,316,316,316,316,316,316,316,16.0,15.5,1,3,5,5
6670,11,90,286,316,316,316,316,316,316,316,316,316,9.0,11.5,2,3,2,1
6671,11,206,316,316,316,316,316,316,316,316,316,316,7.0,11.5,2,3,2,1
6672,17,308,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6673,17,75,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6674,17,67,316,316,316,316,316,316,316,316,316,316,7.0,12.5,1,3,2,1
6675,11,180,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,4
6676,11,180,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,5,4
6677,11,180,316,316,316,316,316,316,316,316,316,316,17.0,14.25,1,4,5,5
6678,11,180,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,5,5
6679,11,240,316,316,316,316,316,316,316,316,316,316,17.0,12.5,1,4,3,3
6680,11,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,4,3,1
6681,11,185,316,316,316,316,316,316,316,316,316,316,17.0,14.25,1,4,3,3
6682,11,323,316,316,316,316,316,316,316,316,316,316,16.0,13.0,1,3,4,3
6683,11,323,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,3
6684,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,3,3
6685,17,304,316,316,316,316,316,316,316,316,316,316,7.0,13.5,1,2,3,1
6686,17,67,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,3,3,1
6687,17,67,316,316,316,316,316,316,316,316,316,316,13.0,12.5,1,2,3,1
6688,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,3
6689,17,67,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,2,3,1
6690,17,67,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,2,2,1
6691,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,2,2,2
6692,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,2,4,3
6693,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,4
6694,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,4
6695,17,67,316,316,316,316,316,316,316,316,316,316,9.0,11.5,1,3,4,1
6696,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,4
6697,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,2,3,4
6698,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,3,4
6699,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,4
6700,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6701,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,2,3,3
6702,17,259,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,2,2,1
6703,6,67,316,316,316,316,316,316,316,316,316,316,9.0,11.5,1,2,2,1
6704,6,308,316,316,316,316,316,316,316,316,316,316,16.0,12.5,1,2,4,3
6705,17,308,178,212,316,316,316,316,316,316,316,316,16.0,12.5,1,2,4,4
6706,17,178,316,316,316,316,316,316,316,316,316,316,16.0,12.5,1,1,3,3
6707,17,308,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,1,3,3
6708,17,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,3,2,1
6709,17,75,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,1,3,4
6710,12,46,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,5,4
6711,1,90,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,5,3,3
6712,0,75,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,4,4
6713,0,75,308,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,4,4
6714,0,306,75,91,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,4
6715,19,64,316,316,316,316,316,316,316,316,316,316,9.0,10.5,5,4,4,1
6716,17,195,120,316,316,316,316,316,316,316,316,316,7.0,13.0,5,3,5,1
6717,12,46,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,4,4
6718,12,234,316,316,316,316,316,316,316,316,316,316,12.0,13.5,1,4,4,1
6719,1,90,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,3,2
6720,10,67,275,61,316,316,316,316,316,316,316,316,7.0,11.5,5,1,3,1
6721,12,46,308,316,316,316,316,316,316,316,316,316,16.0,12.5,1,3,4,3
6722,12,46,308,316,316,316,316,316,316,316,316,316,16.0,12.5,1,3,4,3
6723,12,46,316,316,316,316,316,316,316,316,316,316,16.0,12.5,1,3,4,3
6724,10,211,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,1,1
6725,10,211,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,2,1
6726,10,61,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,2,2,1
6727,10,275,316,316,316,316,316,316,316,316,316,316,9.0,11.5,1,5,2,1
6728,10,67,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,3,2,1
6729,10,211,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,2,1
6730,10,196,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,3,2,1
6731,10,90,316,316,316,316,316,316,316,316,316,316,14.0,14.5,1,2,2,2
6732,10,90,316,316,316,316,316,316,316,316,316,316,9.0,13.5,2,3,2,3
6733,1,236,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,5
6734,1,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6735,1,79,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,5
6736,1,308,178,212,316,316,316,316,316,316,316,316,16.0,13.5,1,4,5,5
6737,1,67,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,2,2,1
6738,1,90,316,316,316,316,316,316,316,316,316,316,14.0,13.5,1,3,3,3
6739,1,211,316,316,316,316,316,316,316,316,316,316,9.0,15.5,1,4,4,1
6740,11,178,316,316,316,316,316,316,316,316,316,316,16.0,12.5,1,3,3,4
6741,11,67,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,3,1,1
6742,11,211,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,1,1
6743,11,308,316,316,316,316,316,316,316,316,316,316,16.0,12.5,1,4,5,4
6744,11,212,316,316,316,316,316,316,316,316,316,316,16.0,12.5,1,4,4,4
6745,11,156,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,3,1,1
6746,11,125,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,3,1,1
6747,11,206,316,316,316,316,316,316,316,316,316,316,7.0,11.5,1,4,2,1
6748,11,88,181,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6749,11,88,181,178,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6750,11,216,301,259,316,316,316,316,316,316,316,316,7.0,12.5,1,3,3,1
6751,11,178,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,3,3
6752,12,268,316,316,316,316,316,316,316,316,316,316,16.0,14.5,2,3,5,4
6753,12,308,178,75,316,316,316,316,316,316,316,316,16.0,13.5,1,4,4,4
6754,12,306,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6755,12,273,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,3,2,1
6756,17,165,316,316,316,316,316,316,316,316,316,316,9.0,11.5,1,4,2,1
6757,17,165,316,316,316,316,316,316,316,316,316,316,9.0,12.5,2,4,3,1
6758,17,165,316,316,316,316,316,316,316,316,316,316,9.0,11.5,1,3,3,1
6759,17,212,235,236,90,316,316,316,316,316,316,316,16.0,13.5,1,3,4,3
6760,17,212,235,236,90,316,316,316,316,316,316,316,16.0,12.5,1,3,4,4
6761,17,211,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,4,1,1
6762,17,211,316,316,316,316,316,316,316,316,316,316,7.0,13.5,1,4,1,1
6763,17,212,308,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,4,4
6764,17,90,316,316,316,316,316,316,316,316,316,316,15.0,12.5,1,3,3,3
6765,17,178,308,212,316,316,316,316,316,316,316,316,16.0,13.5,1,4,5,4
6766,17,178,308,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,5,4
6767,17,178,308,212,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,4
6768,0,75,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,5,4
6769,0,75,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,5,5
6770,0,75,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,4,4
6771,0,308,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,4
6772,0,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,3,3,1
6773,0,308,75,236,316,316,316,316,316,316,316,316,16.0,14.5,2,4,4,4
6774,0,308,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,4,4
6775,0,75,316,316,316,316,316,316,316,316,316,316,16.0,14.5,2,4,4,4
6776,0,242,316,316,316,316,316,316,316,316,316,316,9.0,11.5,1,3,3,1
6777,0,75,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,4,4
6778,0,308,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,4,5
6779,0,308,75,306,46,180,316,316,316,316,316,316,16.0,13.5,1,4,3,4
6780,0,211,67,196,316,316,316,316,316,316,316,316,9.0,12.5,1,4,2,1
6781,0,67,316,316,316,316,316,316,316,316,316,316,9.0,11.5,1,3,2,1
6782,0,75,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,4
6783,0,75,306,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,3,3
6784,0,75,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,4,4
6785,0,75,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,5
6786,0,306,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,3,3
6787,0,306,75,294,316,316,316,316,316,316,316,316,16.0,14.5,2,4,4,4
6788,0,67,316,316,316,316,316,316,316,316,316,316,9.0,11.5,1,3,2,1
6789,0,195,211,316,316,316,316,316,316,316,316,316,7.0,10.5,1,4,1,1
6790,0,75,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,5
6791,0,75,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,4
6792,0,308,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,4
6793,0,308,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,4,4
6794,10,275,316,316,316,316,316,316,316,316,316,316,9.0,11.5,5,2,3,1
6795,10,67,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,3,3,1
6796,10,211,316,316,316,316,316,316,316,316,316,316,7.0,12.5,1,4,2,1
6797,10,90,316,316,316,316,316,316,316,316,316,316,14.0,11.5,1,3,3,3
6798,1,308,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,4
6799,1,67,316,316,316,316,316,316,316,316,316,316,9.0,14.5,1,3,4,1
6800,12,229,316,316,316,316,316,316,316,316,316,316,9.0,11.5,1,4,3,1
6801,12,46,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6802,11,180,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,4
6803,11,180,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,4
6804,11,180,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,4
6805,6,298,212,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,5,4
6806,17,308,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,4,1
6807,17,67,90,316,316,316,316,316,316,316,316,316,7.0,11.5,1,4,4,1
6808,17,306,75,110,316,316,316,316,316,316,316,316,16.0,12.5,1,4,4,4
6809,17,259,98,10,316,316,316,316,316,316,316,316,9.0,11.5,1,3,3,1
6810,0,67,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,3,5,1
6811,0,308,212,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,4,5
6812,0,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
6813,0,90,316,316,316,316,316,316,316,316,316,316,14.0,13.5,1,4,3,2
6814,0,67,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,3,3,1
6815,0,306,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,4,4
6816,0,75,91,315,306,316,316,316,316,316,316,316,16.0,13.5,1,4,5,4
6817,0,306,91,75,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,4
6818,24,308,316,316,316,316,316,316,316,316,316,316,16.0,15.5,1,4,5,4
6819,17,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,2,1
6820,17,67,316,316,316,316,316,316,316,316,316,316,13.0,12.5,1,4,3,1
6821,1,79,316,316,316,316,316,316,316,316,316,316,9.0,11.5,3,3,3,1
6822,12,268,75,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,4,4
6823,11,135,284,316,316,316,316,316,316,316,316,316,19.0,14.5,1,4,5,4
6824,1,308,187,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,5,4
6825,1,67,316,316,316,316,316,316,316,316,316,316,9.0,14.5,1,3,4,1
6826,1,90,316,316,316,316,316,316,316,316,316,316,14.0,14.5,1,3,3,3
6827,1,308,212,236,187,316,316,316,316,316,316,316,16.0,14.5,1,5,5,5
6828,12,46,255,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,4,4
6829,12,46,255,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,4,4
6830,12,46,253,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,4,4
6831,11,154,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,5,5,5
6832,17,308,178,316,316,316,316,316,316,316,316,316,16.0,12.5,1,4,5,4
6833,1,308,71,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,5,5
6834,6,294,316,316,316,316,316,316,316,316,316,316,9.0,12.0,1,4,2,1
6835,11,88,178,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,3
6836,11,88,189,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,4,4
6837,12,306,178,75,316,316,316,316,316,316,316,316,16.0,14.0,1,3,4,3
6838,12,253,316,316,316,316,316,316,316,316,316,316,16.0,14.0,1,3,3,3
6839,6,308,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,4,4
6840,6,211,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,5,3,1
6841,1,67,316,316,316,316,316,316,316,316,316,316,9.0,14.5,1,4,4,1
6842,1,90,316,316,316,316,316,316,316,316,316,316,14.0,14.0,1,3,3,3
6843,2,67,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,3,2,1
6844,2,211,316,316,316,316,316,316,316,316,316,316,9.0,13.0,1,4,2,1
6845,2,67,316,316,316,316,316,316,316,316,316,316,9.0,13.0,1,3,2,1
6846,1,90,316,316,316,316,316,316,316,316,316,316,14.0,14.5,1,3,3,2
6847,12,253,316,316,316,316,316,316,316,316,316,316,16.0,16.0,1,4,5,4
6848,17,90,67,316,316,316,316,316,316,316,316,316,8.0,12.0,1,5,4,1
6849,4,32,316,316,316,316,316,316,316,316,316,316,13.0,20.0,1,4,5,2
6850,12,308,75,316,316,316,316,316,316,316,316,316,15.0,13.5,1,4,3,3
6851,1,67,316,316,316,316,316,316,316,316,316,316,11.0,14.5,1,4,4,1
6852,1,90,316,316,316,316,316,316,316,316,316,316,16.0,14.8,1,4,4,2
6853,1,110,316,316,316,316,316,316,316,316,316,316,17.0,14.2,1,2,4,4
6854,1,71,316,316,316,316,316,316,316,316,316,316,18.0,14.8,1,3,5,3
6855,1,79,71,185,316,316,316,316,316,316,316,316,18.0,14.9,1,4,5,4
6856,1,75,306,71,259,316,316,316,316,316,316,316,18.0,15.2,1,4,5,4
6857,1,308,236,178,187,316,316,316,316,316,316,316,18.0,14.8,1,4,5,5
6858,1,306,273,110,271,294,242,242,316,316,316,316,9.0,13.5,1,4,2,1
6859,1,67,316,316,316,316,316,316,316,316,316,316,11.0,14.9,1,5,3,1
6860,1,67,316,316,316,316,316,316,316,316,316,316,11.0,14.9,1,3,4,1
6861,1,79,316,316,316,316,316,316,316,316,316,316,18.0,15.6,1,2,5,3
6862,1,308,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
6863,1,79,71,316,316,316,316,316,316,316,316,316,17.0,14.8,1,3,5,4
6864,1,211,316,316,316,316,316,316,316,316,316,316,9.0,14.1,1,4,2,1
6865,1,291,149,169,316,316,316,316,316,316,316,316,11.0,11.7,1,4,3,1
6866,1,180,185,240,316,316,316,316,316,316,316,316,12.0,11.9,1,3,3,1
6867,1,185,240,180,316,316,316,316,316,316,316,316,18.0,13.4,1,3,4,4
6868,1,149,316,316,316,316,316,316,316,316,316,316,9.0,12.2,1,4,2,1
6869,1,169,316,316,316,316,316,316,316,316,316,316,9.0,12.4,1,4,3,1
6870,1,240,316,316,316,316,316,316,316,316,316,316,17.0,11.5,1,4,3,3
6871,1,185,316,316,316,316,316,316,316,316,316,316,17.0,14.1,1,4,4,3
6872,1,308,316,316,316,316,316,316,316,316,316,316,17.0,14.7,1,4,5,4
6873,1,308,316,316,316,316,316,316,316,316,316,316,17.0,15.8,1,4,5,4
6874,1,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,3,1
6875,1,306,273,110,271,182,316,316,316,316,316,316,9.0,13.0,2,4,2,1
6876,1,306,75,316,316,316,316,316,316,316,316,316,11.0,13.0,2,4,2,2
6877,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,5,5
6878,17,273,259,276,316,316,316,316,316,316,316,316,9.0,13.5,1,4,2,1
6879,17,306,75,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,3,3
6880,17,276,182,316,316,316,316,316,316,316,316,316,12.5,13.5,1,5,4,1
6881,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,5,5
6882,17,75,259,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
6883,17,75,259,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,5,4
6884,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,5,5
6885,17,276,182,316,316,316,316,316,316,316,316,316,11.0,13.5,1,4,3,1
6886,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,4
6887,17,259,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,4,1
6888,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,3
6889,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
6890,17,67,316,316,316,316,316,316,316,316,316,316,7.0,12.0,1,5,3,1
6891,17,67,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,5,3,1
6892,17,67,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,5,2,1
6893,17,67,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,2,1
6894,17,67,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,5,3,1
6895,17,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,5,3,1
6896,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,2
6897,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
6898,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
6899,17,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,4,2,1
6900,17,90,316,316,316,316,316,316,316,316,316,316,17.0,12.5,1,4,3,3
6901,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
6902,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
6903,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,3
6904,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
6905,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,3
6906,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
6907,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
6908,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,3
6909,17,306,75,294,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,3
6910,17,306,75,294,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
6911,17,306,75,294,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,3
6912,17,259,182,276,316,316,316,316,316,316,316,316,11.0,13.5,1,4,3,1
6913,17,306,294,271,75,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
6914,11,88,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
6915,11,88,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
6916,11,88,308,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,3
6917,11,178,308,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,3
6918,11,88,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
6919,11,40,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,3
6920,12,46,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,3,3
6921,12,46,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,3,3
6922,12,46,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,3
6923,7,211,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,5,2,1
6924,7,67,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,4,2,1
6925,7,178,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,3
6926,7,211,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,2,1
6927,7,62,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,1,1
6928,7,308,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,3
