,id,name,producer,nation,local1,local2,local3,local4,varieties1,varieties2,varieties3,varieties4,varieties5,varieties6,varieties7,varieties8,varieties9,varieties10,varieties11,varieties12,type,use,degree,abv,sweet,acidity,body,tannin,price,year,ml,av_rating,src
3626,151158,"Castillo di Uzzano, Chianti Classico Riserva",Uzzano Castello di Uzzano,Italy,Toscana,Chianti,0,0,Sangiovese,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,4,4,4,100000,2008,750,0,0
3627,151160,"Medici Ermete, Concerto ",Medici Ermete Cantina Medici Ermete,Italy,EmiliaRomagna,0,0,0,Lambrusco Salamino,0,0,0,0,0,0,0,0,0,0,0,Sparkling,"Appetizer, Dessert",11.5,7.0,1,2,4,2,70000,2017,750,0,0
3628,151167,Aromes de Pavie,Chateau Pavie 1st  Grand Cru ClasseA,France,Bordeaux,SaintEmilion Grand Cru,0,0,Merlot,Cabernet Franc,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,4,4,240000,2017,750,0,0
3629,151170,Valdelana Duquesa D La Victoria Crianza,Valdelana BODEGAS VALDELANA,Spain,Rioja,0,0,0,Tempranillo,Mazuelo,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,17.0,1,3,4,3,52000,2011,750,0,0
3630,151171,Valdelana Duquesa D La Victoria Reserva,Valdelana BODEGAS VALDELANA,Spain,Rioja,0,0,0,Tempranillo,Graciano,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,19.0,1,3,4,3,72000,2009,750,0,0
3631,151172,Valdelana Duquesa D La Victoria Rioja,Valdelana BODEGAS VALDELANA,Spain,Rioja,0,0,0,Tempranillo,Viura,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,3,3,30000,2011,750,0,0
3632,151176,Les Demoiselles de Falfas,Chateau Falfas,France,Bordeaux,Cotes de Bourg,0,0,Merlot,Cabernet Sauvignon,Cabernet Franc,0,0,0,0,0,0,0,0,0,Red,Table,13.0,17.0,1,3,3,3,55000,2009,750,0,0
3633,151177,"Santa Ana, Homage Malbec",Santa Ana  Bodegas Santa Ana,Argentina,Mendoza,0,0,0,Malbec,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,17.0,1,3,4,4,65000,2013,750,0,0
3634,151179,Chateau Falfas,Chateau Falfas,France,Bordeaux,Cotes de Bourg,0,0,Merlot,Cabernet Sauvignon,Cabernet Franc,Cortese,0,0,0,0,0,0,0,0,Red,Table,13.0,17.0,1,3,4,4,80000,2009,750,0,0
3635,151180,"Planeta, La Segreta Rosso",Planeta Wines,Italy,Sicilia,0,0,0,Nero d'Avola,Merlot,Syrah & Shiraz,Cabernet Franc,0,0,0,0,0,0,0,0,Red,Table,13.0,17.0,1,3,4,3,28000,2014,750,0,0
3636,151181,"Planeta, La Segreta Bianco",Planeta Wines,Italy,Sicilia,0,0,0,Grecanico Dorato,Chardonnay,Viognier,Fiano,0,0,0,0,0,0,0,0,White,Table,12.5,11.0,1,3,3,1,28000,2016,750,0,0
3637,151182,"Planeta, Burdese",Planeta Wines,Italy,Sicilia,0,0,0,Cabernet Sauvignon,Cabernet Franc,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,17.0,1,3,5,4,75000,2013,750,0,0
3638,151183,"Planeta, Chardonnay",Planeta Wines,Italy,Sicilia,0,0,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,14.0,12.0,1,3,4,1,75000,2016,750,0,0
3639,151184,"Planeta, Syrah",Planeta Wines,Italy,Sicilia,0,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,17.0,1,3,5,4,75000,2013,750,0,0
3640,151185,"Planeta, Alastro",Planeta Wines,Italy,Sicilia,0,0,0,Grecanico Dorato,Grillo,Sauvignon blanc,0,0,0,0,0,0,0,0,0,White,Table,12.5,11.0,1,3,3,1,30000,2016,750,0,0
3641,151186,"Planeta, Plumbago",Planeta Wines,Italy,Sicilia,0,0,0,Nero d'Avola,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,4,3,30000,2016,750,0,0
3642,151188,"Hardys, Nottage Hill Cabernet Sauvignon",Hardys,Australia,South Eastern Australia,0,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,4,3,14900,2017,750,0,0
3643,151189,"Hardys, Nottage Hill Cabernet Shiraz",Hardys,Australia,South Eastern Australia,0,0,0,Cabernet Sauvignon,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,3,3,14900,2017,750,0,0
3644,151190,Hardys Nottage Hill Chardonnay,Hardys,Australia,South Eastern Australia,0,0,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.0,11.0,1,3,3,1,14900,2017,750,0,0
3645,151193,"Hardys, VR Cabernet Sauvignon",Hardys,Australia,South Eastern Australia,0,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,2,3,3,12900,2017,750,0,0
3646,151195,"Hardys, VR Chardonnay",Hardys,Australia,South Eastern Australia,0,0,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.0,11.0,1,2,3,1,12900,2017,750,0,0
3647,151196,"Hardys, VR Shiraz",Hardys,Australia,South Eastern Australia,0,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,2,3,3,12900,2016,750,0,0
3648,151204,"Hardys, Oomoo Mclaren Vale Shiraz",Hardys,Australia,South Eastern Australia,0,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,17.0,1,3,5,3,80000,2012,750,0,0
3649,151205,Chateau Taillefer,Chateau Taillefer,France,Bordeaux,Pomerol,0,0,Merlot,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,17.0,1,4,4,4,200000,2009,750,0,0
3650,151206,Chateau Ferran Blanc,Chateau Ferran,France,Bordeaux,PessacLeognan,0,0,Semillon,Sauvignon blanc,0,0,0,0,0,0,0,0,0,0,White,Table,13.0,9.0,1,4,3,1,80000,2007,750,0,0
3651,151207,Chateau Ferran,Chateau Ferran,France,Bordeaux,PessacLeognan,0,0,Merlot,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,Red,Table,12.5,17.0,1,3,3,3,90000,2007,750,0,0
3652,151208,Zenato Cormi Corvina Merlot,SRL Zenato Azienda Vitivinicola SRL,Italy,Veneto,0,0,0,Corvina,Merlot,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,17.0,1,3,4,3,70000,2009,750,0,0
3653,151209,Zenato Lugana San Benedetto,SRL Zenato Azienda Vitivinicola SRL,Italy,Veneto,0,0,0,Trebbiano,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.0,11.0,1,3,3,1,45000,2013,750,0,0
3654,151210,Zenato Ripassa Valpolicella Superiore,SRL Zenato Azienda Vitivinicola SRL,Italy,Veneto,Valpolicella,0,0,Corvina Veronese,Rondinella,Oseleta,Croatina,0,0,0,0,0,0,0,0,Red,Table,14.0,17.0,1,4,3,3,100000,2011,750,0,0
3655,151211,Zenato Valpolicella Superiore,SRL Zenato Azienda Vitivinicola SRL,Italy,Veneto,Valpolicella,0,0,Corvina Veronese,Rondinella,Sangiovese,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,4,3,2,45000,2012,750,0,0
3656,151212,Zenato Amarone della Valpolicella Classico,SRL Zenato Azienda Vitivinicola SRL,Italy,Veneto,Valpolicella,0,0,Corvina,Rondinella,Oseleta,0,0,0,0,0,0,0,0,0,Red,Table,16.5,17.0,2,3,5,3,240000,2010,750,0,0
3657,151217,Estampa Estate Assemblage Syrah Cabernet Sauvignon Merlot,VINA ESTAMPA,Chile,Rapel Valley,Colchagua Valley,0,0,Syrah & Shiraz,Cabernet Sauvignon,Merlot,0,0,0,0,0,0,0,0,0,Red,Table,14.7,12.0,1,3,4,4,60000,2009,750,0,0
3658,151233,"Dourthe, Numero 1 Rose",Dourthe  Vins  Vignobles Dourthe,France,Bordeaux,0,0,0,Cabernet Franc,Cabernet Sauvignon,Merlot,0,0,0,0,0,0,0,0,0,Rose,Table,12.5,13.0,1,4,2,1,51000,2015,750,0,0
3659,151234,"Dourthe, Grands Terroirs Bordeaux Sauvignon Blanc ",Dourthe  Vins  Vignobles Dourthe,France,Bordeaux,0,0,0,Sauvignon blanc,0,0,0,0,0,0,0,0,0,0,0,White,"Appetizer, Table",12.0,11.0,2,4,3,1,24000,2014,750,0,0
3660,151235,"Dourthe, Grands Terroirs Graves",Dourthe  Vins  Vignobles Dourthe,France,Bordeaux,Graves,0,0,Merlot,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,Red,Table,12.5,17.0,1,3,3,3,37000,2015,750,0,0
3661,151246,"Trynity Oaks, Pinot Noir",Trynity Oaks,USA,California,Sacramento County,0,0,Pinot Noir,Syrah & Shiraz,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,Red,Table,14.5,15.0,1,3,2,2,30000,2010,750,0,0
3662,151255,"Chateau Montus, Pacherenc Sec Montus ",Chateau Montus,France,Southwest France,Madiran,0,0,Petit Courbu,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.0,11.0,2,3,3,1,110000,2008,750,0,0
3663,151256,"Chateau Montus, Cuvee Prestige",Chateau Montus,France,Southwest France,Madiran,0,0,Tannat,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,4,5,4,260000,1999,750,0,0
3664,151257,"Marcel Lapierre, Morgon ",Marcel Lapierre,France,Bourgogne,Beaujolais,Morgon,0,Gamay,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,15.0,1,5,3,2,90000,2010,750,0,0
3665,151259,Brumont Merlot Tannat,Chateau Montus,France,Southwest France,Cotes de Gascogne,0,0,Merlot,Tannat,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,13.0,1,4,5,5,30000,2009,750,0,0
3666,151260,BruMont Tannat Syrah Merlot Rose,Chateau Montus,France,Southwest France,Cotes de Gascogne,0,0,Tannat,Syrah & Shiraz,Merlot,0,0,0,0,0,0,0,0,0,Rose,Table,12.0,11.0,1,3,3,1,30000,2010,750,0,0
3667,151261,Brumont Gros Manseng Sauvignon,Chateau Montus,France,Southwest France,Cotes de Gascogne,0,0,Sauvignon blanc,Gros Manseng,0,0,0,0,0,0,0,0,0,0,White,Table,12.0,10.0,1,4,3,1,30000,2010,750,0,0
3668,151262,"Yves Cuilleron, Viognier",Yves Cuilleron,France,Rhone,0,0,0,Viognier,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.0,11.0,1,3,3,1,72000,2011,750,0,0
3669,151263,"Yves Cuilleron, Syrah",Yves Cuilleron,France,Rhone,0,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,12.5,17.0,1,3,4,4,56000,2011,750,0,0
3670,151264,"Yves Cuilleron, Syrah 'Les Candives'",Yves Cuilleron,France,Rhone,0,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,12.5,17.0,1,3,5,3,90000,2011,750,0,0
3671,151265,"Yves Cuilleron, Saint Joseph Rouge Amarybelle",Yves Cuilleron,France,Rhone,SaintJoseph,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,12.5,17.0,1,3,4,4,118000,2011,750,0,0
3672,151266,"Domaine Dujac, Chambolle-Musigny",Domaine Dujac,France,Bourgogne,Cote de Nuits,Chambolle Musigny,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,15.0,1,4,3,3,152000,2009,750,0,0
3673,151267,Ceviche Sauvignon Blanc,Anders lane,USA,California,Central Coast,0,0,Sauvignon blanc,Chardonnay,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,12.0,2,4,2,1,46000,2009,750,0,0
3674,151270,Terra d'Oro Amador County Moscato,Terra dOro,USA,California,0,0,0,Moscato,0,0,0,0,0,0,0,0,0,0,0,White,"Appetizer, Dessert",10.0,8.0,4,2,3,1,35000,2012,750,0,0
3675,151271,"Napa Cellars, Chardonnay",Napa Celllars,USA,California,Napa County,Napa Valley,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,11.0,2,5,4,1,100000,2016,750,0,0
3676,151279,Trilogy Essential Merlot,De Aguirre Family,Chile,Central Valley,0,0,0,Merlot,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,2,3,3,2,20000,2014,750,0,0
3677,151280,Trilogy Essential Cabernet Sauvignon,De Aguirre Family,Chile,Central Valley,0,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,2,3,3,3,20000,2014,750,0,0
3678,151281,Trilogy Essencial Chardonnay,De Aguirre Family,Chile,Central Valley,0,0,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.0,11.0,1,3,2,1,20000,2014,750,0,0
3679,151282,Trilogy Infinity Cabernet Sauvignon Reserva,De Aguirre Family,Chile,Central Valley,0,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,3,3,30000,2012,750,0,0
3680,151283,Trilogy Infinity Merlot Reserva,De Aguirre Family,Chile,Central Valley,0,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,2,3,3,3,30000,2012,750,0,0
3681,151284,Trilogy Infinity Sauvignon Blanc Reserva,De Aguirre Family,Chile,Central Valley,0,0,0,Sauvignon blanc,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,13.0,1,4,2,1,30000,2012,750,0,0
3682,151285,Trilogy Ultimate Canernet Syrah Grand Reserve,De Aguirre Family,Chile,Central Valley,0,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,2,3,3,3,50000,2010,750,0,0
3683,151286,Trilogy Ultimate Syrah Grand Reserve,De Aguirre Family,Chile,Central Valley,0,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,2,3,3,3,50000,2010,750,0,0
3684,151287,"Alta Vista, Single Vinyard Serenade ",Alta Vista,Argentina,Mendoza,0,0,0,Malbec,0,0,0,0,0,0,0,0,0,0,0,Red,Table,15.0,17.0,1,4,5,4,176000,2014,750,0,0
3685,151288,Yealands Clearwater Cove Sauvignon Blanc,Yealands,New Zealand,South Island,Marlborough,0,0,Sauvignon blanc,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.0,11.0,1,5,2,1,39000,2012,750,0,0
3686,151290,1879 S Cabernet Sauvignon,Vinedos Errazuriz Ovalle SA,Chile,Rapel Valley,Colchagua Valley,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,15.0,1,4,3,3,30000,2014,750,0,0
3687,151293,1879 A Cabernet Sauvignon Reserva,Vinedos Errazuriz Ovalle SA,Chile,Rapel Valley,Colchagua Valley,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,15.0,1,3,4,4,80000,2013,750,0,0
3688,151296,Bucatini,Anders lane,USA,California,0,0,0,Zinfandel,Merlot,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,Red,Table,13.5,16.0,2,3,3,3,50000,2008,750,0,0
3689,151300,"Domaines Paul Mas, Claude Val Rouge ",Domaines Paul Mas,France,Southern France,Languedoc Roussillon,0,0,Grenache,Carignan,Cinsault,Merlot,Syrah & Shiraz,Cabernet Franc,0,0,0,0,0,0,Red,Table,13.0,18.0,1,3,3,3,35000,2010,750,0,0
3690,151301,VIN 7479 SYRAH,Vinedos Errazuriz Ovalle SA,Chile,Rapel Valley,Colchagua Valley,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,17.0,1,3,3,3,27000,2014,750,0,0
3691,151302,"Seghesio, Home Ranch Zinfandel",Seghesio,USA,California,Sonoma County,Alexander Valley,0,Zinfandel,Petite Sirah,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,18.0,1,3,4,4,240000,2018,750,0,0
3692,151303,"Errazuriz Ovalle, VIN 7479 Merlot ",Vinedos Errazuriz Ovalle SA,Chile,Rapel Valley,Colchagua Valley,0,0,Merlot,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,16.0,1,3,2,3,27000,2012,750,0,0
3693,151304,"Alta Vista, Terroir Selection Malbec",Alta Vista,Argentina,Mendoza,0,0,0,Malbec,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.8,17.0,1,4,5,4,84000,2016,750,0,0
3694,151307,"Domaine Jean Trapet, Gevrey Chambertin 1er Cru 'Clos Prieur'",Domaine Jean Trapet,France,Bourgogne,Cote de Nuits,GevreyChambertin,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,12.5,15.0,1,4,3,3,338000,2007,750,0,0
3695,151308,Chateau Haura,Chateau Haura,France,Bordeaux,Graves,0,0,Cabernet Sauvignon,Merlot,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,4,3,80000,2010,750,0,0
3696,151310,Chateau Falfas de Chevalie,Chateau Falfas,France,Bordeaux,Cotes de Bourg,0,0,Cabernet Sauvignon,Merlot,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,17.0,1,4,3,3,150000,2005,750,0,0
3697,151311,Domaine Charvin Chateauneuf du Pape,Domaine Charvin,France,Rhone,ChateauneufduPape,0,0,Grenache,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,18.0,1,3,4,4,180000,2009,750,0,0
3698,151312,Domaine Charvin Cotes du Rhone,Domaine Charvin,France,Rhone,Cotes du Rhone,0,0,Grenache,Syrah & Shiraz,mourvedre,0,0,0,0,0,0,0,0,0,Red,Table,13.0,17.0,1,3,3,3,64000,2009,750,0,0
3699,151317,Le Charme de Marjosse Rouge,Chateau Marjosse,France,Bordeaux,0,0,0,Merlot,Cabernet Sauvignon,Cabernet Franc,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,4,4,48000,2011,750,0,0
3700,151324,Munia Roble,Vina Guarena,Spain,Toro,0,0,0,Tinta de Toro,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,17.0,1,3,3,3,44000,2019,750,0,0
3701,151328,"Monasterio, Joven",S A Grandes Vino Vinedos S A,Spain,Carinena,0,0,0,Garnacha,Tempranillo,0,0,0,0,0,0,0,0,0,0,Red,Table,12.5,17.0,1,4,3,3,25000,2017,750,0,0
3702,151330,"Monasterio, Reserva",S A Grandes Vino Vinedos S A,Spain,Carinena,0,0,0,Garnacha,Tempranillo,Carignan,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,4,3,52000,2012,750,0,0
3703,151337,"Vincent Girardin, Puligny Montrachet",Vincent Girardin,France,Bourgogne,Cote de Beaune,PulignyMontrachet,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.0,14.0,1,5,3,1,100000,2009,375,0,0
3704,151338,"Domaine Gros Frere et Soeur, Richbourg",Domaine Gros Frere et Soeur,France,Bourgogne,Cote de Nuits,VosneRomanee,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,16.0,1,4,3,3,1500000,2010,750,0,0
3705,151340,"Dominique Laurent,  Pommard v.v.",Domaine Laurent pere et fils,France,Bourgogne,Cote de Beaune,Pommard,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,16.0,1,4,3,3,200000,2007,750,0,0
3706,151341,"Vincent Girardin, Pommard 1er Cru 'les Grands Epenots'",Vincent Girardin,France,Bourgogne,Cote de Beaune,Pommard,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,16.0,1,5,3,3,250000,2007,750,0,0
3707,151342,"Vincent Girardin, Vosne Romanee 1er Cru 'les Beaux Monts'",Vincent Girardin,France,Bourgogne,Cote de Nuits,VosneRomanee,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,16.0,1,4,3,3,300000,2008,750,0,0
3708,151343,"Chateau Los Boldos, 60 My Generation",Chateau Los Boldos,Chile,Rapel Valley,Cachapoal Valley,0,0,Syrah & Shiraz,Cabernet Sauvignon,Carmenere,0,0,0,0,0,0,0,0,0,Red,Table,14.0,16.0,1,3,5,4,150000,2009,750,0,0
3709,151344,"Chateau Los Boldos, 70 My Generation ",Chateau Los Boldos,Chile,Rapel Valley,Cachapoal Valley,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,16.0,1,3,5,4,70000,2010,750,0,0
3710,151345,"Chateau Los Boldos, 80 My Generation ",Chateau Los Boldos,Chile,Rapel Valley,Cachapoal Valley,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,16.0,2,4,4,4,60000,2010,750,0,0
3711,151346,"Chateau Los Boldos, 90 My Generation",Chateau Los Boldos,Chile,Rapel Valley,Cachapoal Valley,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,16.0,1,3,4,3,40000,2012,750,0,0
3712,151348,Main Street Cabernet Sauvignon,Trinchero Family Estate,USA,California,Lake County,0,0,Cabernet Sauvignon,Etc,0,0,0,0,0,0,0,0,0,0,Red,Table,13.35,16.0,1,3,5,3,30000,2011,750,0,0
3713,151350,Main Street Chardonnay,Trinchero Family Estate,USA,California,Santa Barbara County,0,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.7,11.0,1,4,3,1,30000,2011,750,0,0
3714,151353,"Gabbiano, Pinot Grigio",Castello di Gabbiano,Italy,Veneto,0,0,0,Pinot Grigio,Chardonnay,0,0,0,0,0,0,0,0,0,0,White,"Appetizer, Table",12.5,8.5,1,3,2,1,42000,2017,750,0,0
3715,151354,"Gabbiano, Chianti",Castello di Gabbiano,Italy,Toscana,Chianti,0,0,Sangiovese,Merlot,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,4,2,2,48000,2017,750,0,0
3716,151355,"Gabbiano, Chianti Classico Riserva",Castello di Gabbiano,Italy,Toscana,Chianti,0,0,Sangiovese,Merlot,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,17.0,1,3,4,3,85000,2013,750,0,0
3717,151359,Finest Cotes Catalanes Carignan,Tesco Finest,France,Southern France,Languedoc Roussillon,0,0,Carignan,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,4,3,21000,2012,750,0,0
3718,151360,Finest Cotes Catalanes Grenache,Tesco Finest,France,Southern France,Languedoc Roussillon,0,0,Grenache,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,3,3,21000,2011,750,0,0
3719,151361,Finest Fleurie,Tesco Finest,France,Bourgogne,Beaujolais,0,0,Gamay,0,0,0,0,0,0,0,0,0,0,0,Red,Table,12.5,15.0,1,4,2,1,32000,2011,750,0,0
3720,151363,Finest Soave Classico Superiore,Tesco Finest,Italy,Veneto,Soave,0,0,Garganega,0,0,0,0,0,0,0,0,0,0,0,White,Appetizer,12.5,11.0,1,4,1,1,27000,2011,750,0,0
3721,151364,Finest Steillage Mosel Riesling,Tesco Finest,Germany,MoselSaarRuwer,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,"Appetizer, Dessert",11.0,10.0,3,5,1,1,29000,2011,750,0,0
3722,151365,Finest Cote de Gascogne,Tesco Finest,France,Southwest France,Cotes de Gascogne,0,0,Sauvignon blanc,Gros Manseng,0,0,0,0,0,0,0,0,0,0,White,Appetizer,11.5,11.0,1,5,1,1,21000,2012,750,0,0
3723,151366,Finest Ribera del Duero,Tesco Finest,Spain,Ribera del Duero,0,0,0,Tempranillo,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,16.0,1,3,3,3,19000,2011,750,0,0
3724,151367,Finest Somontano Red,Tesco Finest,Spain,Somontano,0,0,0,Grenache,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,3,3,19000,2011,750,0,0
3725,151368,Finest Rueda,Tesco Finest,Spain,Rueda,0,0,0,Verdelho,0,0,0,0,0,0,0,0,0,0,0,White,Appetizer,13.0,11.0,1,3,2,1,19000,2011,750,0,0
3726,151369,Finest Cote du Rhone Village Plan de Dieu,Tesco Finest,France,Rhone,Cotes du Rhone,0,0,Grenache Noir,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,4,3,2,23000,2012,750,0,0
3727,151370,Finest Cabernet Carmenere,Tesco Finest,Chile,Maipo Valley,0,0,0,Cabernet Sauvignon,Carmenere,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,3,3,23000,2012,750,0,0
3728,151371,Finest Carmenere,Tesco Finest,Chile,0,0,0,0,Carmenere,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,3,3,23000,2012,750,0,0
3729,151372,Finest Howcroft Cabernet Sauvignon,Tesco Finest,Australia,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,3,3,3,29000,2010,750,0,0
3730,151373,Finest Alsace Gewurztraminer,Tesco Finest,France,Alsace,0,0,0,Gewurztraminer,0,0,0,0,0,0,0,0,0,0,0,White,Appetizer,13.0,11.0,2,3,1,1,32000,2012,750,0,0
3731,151379,"Castello di Ama, La Casuccia ",Castello di Ama,Italy,Toscana,Chianti,0,0,Sangiovese,Merlot,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,4,5,4,500000,2013,750,0,0
3732,151384,"Lapostolle, canto",Lapostolle Casa Lapostolle,Chile,Rapel Valley,0,0,0,Carmenere,Merlot,Cabernet Sauvignon,Syrah & Shiraz,0,0,0,0,0,0,0,0,Red,Table,15.0,17.0,1,3,3,4,65000,2011,750,0,0
3733,151395,"Raoul Clerget, Cote du Rhone",Raoul Clergettresch,France,Rhone,Cotes du Rhone,0,0,Blend,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,16.0,1,3,3,3,50000,2012,750,0,0
3734,151398,Francois Martenot Pinot noir Bourgogne,FRANCOIS MARTENOTTresch,France,Bourgogne,0,0,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,12.0,15.0,1,5,2,2,65000,2011,750,0,0
3735,151399,"Nicolas Rouget, Bourgong Aligote ",Nicolas Rouget,France,Bourgogne,0,0,0,Aligote,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.0,11.0,1,5,2,1,48000,2009,750,0,0
3736,151400,"Nicolas Rouget, Cote de Nuits Village ",Nicolas Rouget,France,Bourgogne,Cote de Nuits,Cote de NuitsVillages,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,15.0,1,5,3,2,142000,2009,750,0,0
3737,151401,"Nicolas Rouget, Bourgogne Rouge ",Nicolas Rouget,France,Bourgogne,0,0,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,15.0,1,5,3,2,90000,2009,750,0,0
3738,151403,"Domaine Robert Groffier, Gevrey Chambertin",Domaine Robert Groffier,France,Bourgogne,Cote de Nuits,GevreyChambertin,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,15.0,1,4,3,2,144000,2010,750,0,0
